# "Time","Car.CFL.Tire.FrcC.y","Car.CFR.Tire.FrcC.y","Car.CRL.Tire.FrcC.y","Car.CRR.Tire.FrcC.y","Car.SideSlipAngle","Car.SteerAngleFL","Car.SteerAngleFR","Car.YawRate","Car.ay","Car.v","Car.vx","Car.vy","Driver.Steer.Ang","Vhcl.FL.SideSlip","Vhcl.FR.SideSlip","Vhcl.PoI.ay","Vhcl.RL.SideSlip","Vhcl.RR.SideSlip"
# "C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
# "s","N","N","N","N","rad","rad","rad","rad/s","m/s^2","m/s","m/s","m/s","rad","rad","rad","m/s^2","rad","rad"
9.961,-127.7557831,116.0171127,-26.32896042,19.72402763,-2.362049599e-005,-0.001916257781,0.001663181931,-0.0006122800987,-0.008965359069,14.58112144,14.58046818,-0.000371292379,-0.002679866971,0.001922281226,-0.001800152822,-0.008943204768,0.001418955741,-0.001324396464
9.971,-127.7614822,116.0089417,-26.33309364,19.72005844,-2.364585816e-005,-0.001916383044,0.001663024887,-0.0006129663088,-0.008976023644,14.58112335,14.58047009,-0.0003716961946,-0.002682889113,0.001922339667,-0.001800069818,-0.00895386748,0.001419013948,-0.001324339886
9.981,-127.7670746,116.0007324,-26.33722115,19.71608543,-2.367165871e-005,-0.001916507608,0.001662867959,-0.000613651413,-0.008986652829,14.58112526,14.58047199,-0.0003721062967,-0.00268590264,0.001922397176,-0.001799986232,-0.008964502253,0.001419071923,-0.001324283308
9.991,-127.7725906,115.9924622,-26.34133911,19.71211243,-2.369789036e-005,-0.001916631707,0.001662711031,-0.0006143354112,-0.008997260593,14.58112621,14.58047295,-0.000372522627,-0.002688911045,0.001922453986,-0.001799901831,-0.00897511933,0.001419129898,-0.001324226731
10.001,-127.7780304,115.9841385,-26.34544563,19.70814323,-2.37245531e-005,-0.001916755456,0.001662554219,-0.0006150183035,-0.009007847868,14.58112812,14.58047485,-0.0003729451273,-0.002691912465,0.001922509866,-0.001799817081,-0.008985715918,0.001419187523,-0.001324170269
10.011,-127.7833862,115.9757843,-26.3495369,19.70417976,-2.375164149e-005,-0.001916878624,0.001662397757,-0.0006157000898,-0.009018403478,14.58112907,14.58047581,-0.0003733737103,-0.002694904339,0.00192256493,-0.001799731865,-0.008996281773,0.001419245033,-0.001324113808
10.021,-127.7886581,115.9674072,-26.35361099,19.70022392,-2.377914097e-005,-0.001917001209,0.001662241644,-0.0006163806538,-0.009028915316,14.58113098,14.58047676,-0.0003738081141,-0.002697885735,0.001922619063,-0.001799646649,-0.009006807581,0.001419302309,-0.001324057463
10.031,-127.7938538,115.9590302,-26.35766411,19.6962738,-2.380702608e-005,-0.001917123445,0.001662086113,-0.0006170600536,-0.009039375931,14.58113194,14.58047867,-0.0003742480185,-0.00270085712,0.001922672498,-0.001799561433,-0.009017286822,0.001419359352,-0.001324001234
10.041,-127.7989807,115.9506607,-26.36169624,19.69233513,-2.383527863e-005,-0.001917245449,0.001661931165,-0.0006177381729,-0.009049784392,14.58113289,14.58047962,-0.0003746930452,-0.002703819424,0.001922725234,-0.001799476217,-0.009027715772,0.00141941593,-0.001323945005
10.051,-127.8040543,115.9422989,-26.36570549,19.6884079,-2.386387314e-005,-0.001917367219,0.001661776565,-0.0006184149534,-0.009060142562,14.5811348,14.58048058,-0.0003751429031,-0.002706773812,0.001922777388,-0.001799391001,-0.009038097225,0.001419472275,-0.00132388901
10.061,-127.8090744,115.9339447,-26.36968803,19.68449211,-2.389278961e-005,-0.001917488989,0.001661622431,-0.0006190905115,-0.009070453234,14.58113575,14.58048248,-0.0003755972721,-0.002709721681,0.001922829193,-0.001799305901,-0.00904843118,0.001419528271,-0.001323833247
10.071,-127.8140564,115.9256058,-26.37364388,19.68059158,-2.392201168e-005,-0.00191761076,0.001661468763,-0.000619764789,-0.009080718271,14.5811367,14.58048344,-0.0003760558902,-0.002712663962,0.001922880649,-0.001799220801,-0.009058719501,0.001419583918,-0.0013237776
10.081,-127.8190079,115.9172821,-26.37757111,19.67670822,-2.395152114e-005,-0.001917732647,0.00166131556,-0.0006204379606,-0.009090940468,14.58113766,14.58048439,-0.0003765184374,-0.002715601586,0.001922931871,-0.001799135818,-0.009068963118,0.001419639098,-0.00132372207
10.091,-127.8239365,115.9089813,-26.38146782,19.67284012,-2.398129618e-005,-0.001917854883,0.001661162823,-0.0006211101427,-0.009101119824,14.58113861,14.58048534,-0.0003769847099,-0.002718535252,0.001922982861,-0.001799050951,-0.0090791611,0.001419693814,-0.001323666889
10.101,-127.8288498,115.9007111,-26.38533401,19.66898918,-2.401132042e-005,-0.001917977352,0.001661010552,-0.0006217815098,-0.009111256339,14.58113956,14.5804863,-0.0003774543584,-0.002721465426,0.001923033735,-0.001798966434,-0.009089313447,0.00141974818,-0.001323611941
10.111,-127.8337479,115.8924713,-26.38916969,19.66515732,-2.404157203e-005,-0.00191810017,0.001660858747,-0.0006224521203,-0.00912134815,14.58114052,14.58048725,-0.0003779270919,-0.002724392572,0.001923084492,-0.001798882149,-0.009099418297,0.00141980208,-0.00132355711
10.121,-127.8386459,115.884285,-26.39297485,19.66134453,-2.407202373e-005,-0.001918223454,0.001660707523,-0.0006231221487,-0.009131395258,14.58114147,14.5804882,-0.0003784025321,-0.002727316925,0.001923135365,-0.001798798214,-0.009109476581,0.001419855515,-0.001323502511
10.131,-127.8435364,115.8761368,-26.39674759,19.6575489,-2.41026537e-005,-0.001918347203,0.001660556765,-0.0006237916532,-0.009141397662,14.58114338,14.58048916,-0.0003788803588,-0.002730239183,0.001923186122,-0.001798714744,-0.009119486436,0.0014199086,-0.001323448145
10.141,-127.8484421,115.868042,-26.40048981,19.65377235,-2.413343464e-005,-0.001918471535,0.00166040659,-0.0006244609249,-0.009151356295,14.58114338,14.58049011,-0.0003793601645,-0.002733159577,0.001923237112,-0.00179863174,-0.009129450656,0.001419961336,-0.001323394128
10.151,-127.8533478,115.8600082,-26.40420341,19.65001297,-2.416433927e-005,-0.001918596448,0.001660256996,-0.0006251299055,-0.009161272086,14.58114433,14.58049107,-0.000379841571,-0.00273607811,0.001923288102,-0.001798549318,-0.009139368311,0.00142001349,-0.001323340111
10.161,-127.8582764,115.8520355,-26.40788841,19.64627075,-2.41953403e-005,-0.001918721828,0.001660107868,-0.000625798828,-0.009171145968,14.58114529,14.58049202,-0.0003803241707,-0.00273899571,0.001923339441,-0.001798467361,-0.009149243124,0.001420065411,-0.001323286444
10.171,-127.8632202,115.8441315,-26.41154671,19.6425457,-2.422640864e-005,-0.001918848022,0.001659959438,-0.0006264677504,-0.009180979803,14.58114624,14.58049297,-0.0003808075562,-0.002741912147,0.001923390897,-0.001798386103,-0.009159075096,0.001420116867,-0.001323232893
10.181,-127.868187,115.8362961,-26.41517639,19.63883591,-2.425752064e-005,-0.001918974798,0.001659811474,-0.0006271367893,-0.009190776385,14.58114719,14.58049393,-0.0003812913783,-0.002744828118,0.001923442702,-0.001798305428,-0.009168867022,0.00142016809,-0.001323179575
10.191,-127.8731842,115.8285217,-26.41878319,19.63514137,-2.428864536e-005,-0.001919102273,0.001659664209,-0.0006278060027,-0.009200536646,14.58114815,14.58049393,-0.0003817752295,-0.002747743856,0.001923494856,-0.00179822545,-0.009178620763,0.001420218847,-0.001323126489
10.201,-127.8782196,115.8208313,-26.42236519,19.6314621,-2.4319761e-005,-0.001919230563,0.001659517409,-0.0006284755655,-0.00921026431,14.5811491,14.58049488,-0.0003822587605,-0.002750659594,0.001923547359,-0.001798146055,-0.009188340046,0.001420269371,-0.001323073404
10.211,-127.8832932,115.8132095,-26.42592621,19.62779427,-2.435083843e-005,-0.001919359551,0.001659371308,-0.0006291454774,-0.009219961241,14.5811491,14.58049583,-0.000382741564,-0.002753575798,0.001923600328,-0.001798067475,-0.009198026732,0.001420319662,-0.001323020551
10.221,-127.8884125,115.8056717,-26.42947006,19.62413597,-2.438186493e-005,-0.001919489354,0.001659225672,-0.0006298157969,-0.009229613468,14.58115005,14.58049679,-0.0003832234652,-0.0027564927,0.001923653879,-0.001797989709,-0.009207655676,0.001420369721,-0.001322967699
10.231,-127.8936005,115.7982254,-26.4330101,19.62047386,-2.441283686e-005,-0.001919619855,0.001659080503,-0.0006304865819,-0.009239328094,14.58115101,14.58049679,-0.000383704406,-0.002759410534,0.001923708362,-0.001797912759,-0.009217352606,0.001420419896,-0.001322914613
10.241,-127.8988647,115.7908325,-26.43654442,19.61680984,-2.444374877e-005,-0.001919751288,0.001658935798,-0.0006311577163,-0.009249034338,14.58115196,14.58049774,-0.0003841843281,-0.002762329997,0.001923763659,-0.001797836157,-0.009227043949,0.001420470071,-0.001322861412
10.251,-127.9042053,115.7834778,-26.44007301,19.61314392,-2.447461156e-005,-0.001919883536,0.001658791443,-0.0006318293163,-0.009258762933,14.58115196,14.5804987,-0.0003846634063,-0.002765251556,0.001923819771,-0.001797759673,-0.009236752056,0.00142052013,-0.00132280821
10.261,-127.9096222,115.7761536,-26.44359589,19.6094799,-2.450544343e-005,-0.001920016482,0.001658647554,-0.0006325015565,-0.009268523194,14.58115292,14.5804987,-0.0003851418442,-0.002768174745,0.001923876698,-0.001797683421,-0.009246486239,0.001420570188,-0.001322755008
10.271,-127.9151001,115.7688828,-26.44711304,19.60581398,-2.453625166e-005,-0.001920150244,0.001658504247,-0.0006331746117,-0.009278305806,14.58115387,14.58049965,-0.0003856197582,-0.002771098632,0.001923934324,-0.001797607751,-0.009256238118,0.001420620247,-0.00132270169
10.281,-127.9206467,115.761673,-26.45062447,19.60214996,-2.456703078e-005,-0.001920284587,0.001658361638,-0.0006338484818,-0.009288092144,14.58115387,14.5805006,-0.0003860971483,-0.002774022054,0.001923992531,-0.001797532779,-0.009265994653,0.001420670189,-0.001322648372
10.291,-127.9262543,115.7545471,-26.45413017,19.59848785,-2.459776806e-005,-0.001920419629,0.001658219495,-0.0006345232832,-0.00929786358,14.58115482,14.5805006,-0.0003865737817,-0.002776944311,0.001924051321,-0.001797458739,-0.009275739081,0.001420720131,-0.001322594937
10.301,-127.9319077,115.7475128,-26.45763016,19.59482956,-2.462843986e-005,-0.001920555136,0.00165807805,-0.0006351988995,-0.009307609871,14.58115482,14.58050156,-0.0003870493092,-0.002779865405,0.001924110693,-0.00179738563,-0.009285462089,0.001420770073,-0.001322541619
10.311,-127.9376144,115.7405777,-26.46112061,19.59117699,-2.465902071e-005,-0.001920691342,0.001657937071,-0.0006358752726,-0.009317325428,14.58115578,14.58050156,-0.0003875234106,-0.002782784868,0.00192417053,-0.001797313453,-0.00929515902,0.001420819783,-0.001322488417
10.321,-127.9433594,115.7337265,-26.46460342,19.58753204,-2.468948333e-005,-0.001920827897,0.001657796791,-0.0006365523441,-0.00932700932,14.58115578,14.58050251,-0.0003879956494,-0.002785702934,0.001924230834,-0.001797242207,-0.009304826148,0.001420869492,-0.001322435332
10.331,-127.9491577,115.7269745,-26.46807671,19.58389664,-2.471980224e-005,-0.001920965035,0.001657656976,-0.0006372301141,-0.009336664341,14.58115673,14.58050251,-0.0003884656471,-0.002788619837,0.001924291602,-0.001797171775,-0.00931446813,0.001420918969,-0.001322382246
10.341,-127.9549942,115.7202988,-26.47154045,19.58026886,-2.474995017e-005,-0.001921102637,0.001657517627,-0.000637908408,-0.009346293285,14.58115768,14.58050346,-0.0003889330837,-0.002791535808,0.001924352837,-0.001797102042,-0.009324084967,0.001420968445,-0.001322329394
10.351,-127.9608841,115.7136993,-26.47499847,19.57664871,-2.477990529e-005,-0.001921240706,0.001657378743,-0.0006385873421,-0.009355898947,14.58115768,14.58050346,-0.0003893976391,-0.00279445108,0.001924414537,-0.001797033241,-0.009333680384,0.001421017805,-0.001322276541
10.361,-127.9668121,115.7071762,-26.47845078,19.57303619,-2.48096494e-005,-0.00192137924,0.001657240326,-0.0006392668001,-0.009365484118,14.58115768,14.58050442,-0.000389858993,-0.002797365887,0.001924476703,-0.001796965022,-0.009343257174,0.001421067165,-0.001322223805
10.371,-127.9727859,115.7007294,-26.48189926,19.5694294,-2.483916251e-005,-0.00192151824,0.001657102257,-0.0006399467238,-0.009375053458,14.58115864,14.58050442,-0.0003903169709,-0.002800280927,0.001924539451,-0.001796897617,-0.009352819063,0.001421116525,-0.001322171069
10.381,-127.9788055,115.6943436,-26.48534203,19.56583023,-2.486843186e-005,-0.001921657589,0.001656964538,-0.0006406272296,-0.009384607896,14.58115864,14.58050537,-0.0003907712817,-0.002803196432,0.001924602548,-0.001796830795,-0.00936236605,0.001421165769,-0.001322118565
10.391,-127.9848709,115.6880188,-26.48878479,19.56223679,-2.489744111e-005,-0.001921797404,0.001656827168,-0.0006413081428,-0.009394150227,14.58115959,14.58050537,-0.0003912217799,-0.002806112869,0.00192466611,-0.001796764438,-0.009371903725,0.001421215013,-0.001322066062
10.401,-127.9909821,115.6817551,-26.49222565,19.55864716,-2.492617932e-005,-0.001921937568,0.00165669003,-0.0006419895799,-0.009403684177,14.58115959,14.58050632,-0.0003916682908,-0.00280903047,0.001924730139,-0.00179669878,-0.009381432086,0.001421264256,-0.001322013559
10.411,-127.997139,115.6755371,-26.4956646,19.55506325,-2.495463741e-005,-0.001922078198,0.00165655301,-0.0006426714244,-0.009413213469,14.58116055,14.58050632,-0.0003921106982,-0.002811949467,0.001924794749,-0.001796633587,-0.009390955791,0.0014213135,-0.001321961288
10.421,-128.0033417,115.6693726,-26.49910736,19.55148315,-2.49828081e-005,-0.001922219177,0.001656416338,-0.0006433537928,-0.009422738105,14.58116055,14.58050632,-0.0003925489436,-0.002814870095,0.001924859709,-0.00179656886,-0.009400476702,0.00142136286,-0.001321908901
10.431,-128.0095825,115.6632462,-26.50255013,19.54790497,-2.501068593e-005,-0.001922360389,0.001656279666,-0.0006440365687,-0.009432263672,14.58116055,14.58050728,-0.0003929829109,-0.002817792585,0.001924925135,-0.001796504599,-0.009409996681,0.00142141222,-0.001321856631
10.441,-128.0158539,115.6571655,-26.50599861,19.5443306,-2.503826727e-005,-0.001922502066,0.001656143228,-0.0006447198102,-0.009441790171,14.5811615,14.58050728,-0.0003934125416,-0.002820717171,0.001924990909,-0.001796440687,-0.009419518523,0.001421461697,-0.001321804477
10.451,-128.0221863,115.6511078,-26.50945091,19.54075623,-2.506555029e-005,-0.00192264386,0.001656006905,-0.0006454035174,-0.009451320395,14.5811615,14.58050823,-0.0003938378941,-0.002823643852,0.001925057149,-0.001796377124,-0.009429045022,0.001421511173,-0.001321752323
10.461,-128.0285492,115.6450882,-26.51290894,19.53718185,-2.509253136e-005,-0.001922786003,0.001655870699,-0.0006460875738,-0.009460858069,14.58116245,14.58050823,-0.000394258881,-0.002826572396,0.001925123739,-0.001796313794,-0.009438578039,0.001421560766,-0.001321700169
10.471,-128.0349426,115.6390991,-26.5163765,19.53360558,-2.511921593e-005,-0.001922928379,0.001655734493,-0.0006467720377,-0.009470403194,14.58116245,14.58050823,-0.0003946755896,-0.002829503268,0.001925190678,-0.001796250814,-0.009448120371,0.001421610592,-0.001321648015
10.481,-128.0413818,115.6331253,-26.51985168,19.5300293,-2.514560401e-005,-0.001923070871,0.001655598287,-0.0006474568509,-0.009479958564,14.58116245,14.58050919,-0.0003950880491,-0.002832436468,0.001925257966,-0.001796188066,-0.009457672015,0.001421660418,-0.001321595744
10.491,-128.0478363,115.6271744,-26.52333641,19.5264492,-2.517169924e-005,-0.001923213596,0.001655462198,-0.0006481420132,-0.009489526972,14.58116341,14.58050919,-0.0003954963468,-0.002835371532,0.001925325603,-0.001796125434,-0.009467237629,0.001421710476,-0.00132154359
10.501,-128.0543365,115.6212311,-26.52683067,19.5228672,-2.519751069e-005,-0.001923356554,0.001655325992,-0.0006488275249,-0.00949910935,14.58116341,14.58050919,-0.0003959005699,-0.002838308923,0.001925393473,-0.001796063036,-0.009476817213,0.001421760651,-0.001321491436
10.511,-128.0608673,115.615303,-26.53033829,19.51927948,-2.522304385e-005,-0.001923499512,0.001655189903,-0.0006495132693,-0.009508707561,14.58116341,14.58051014,-0.0003963008348,-0.002841248177,0.001925461693,-0.001796000754,-0.009486413561,0.001421810943,-0.001321439166
10.521,-128.0674286,115.6093826,-26.53385735,19.51568604,-2.524830597e-005,-0.001923642587,0.001655053813,-0.0006501991884,-0.009518322535,14.58116341,14.58051014,-0.0003966972581,-0.002844189527,0.001925530145,-0.001795938588,-0.009496026672,0.001421861467,-0.001321386895
10.531,-128.0740051,115.6034698,-26.53739166,19.51208687,-2.52733098e-005,-0.001923785661,0.001654917607,-0.0006508853403,-0.009527956136,14.58116436,14.58051014,-0.0003970900143,-0.002847132739,0.00192559883,-0.001795876422,-0.009505660273,0.001421912224,-0.001321334508
10.541,-128.0806274,115.5975494,-26.54093742,19.50848198,-2.529806625e-005,-0.001923928736,0.001654781401,-0.0006515716668,-0.009537610225,14.58116436,14.58051014,-0.0003974793071,-0.002850077581,0.001925667864,-0.001795814256,-0.009515313432,0.001421963098,-0.001321282121
10.551,-128.0872498,115.5916367,-26.54449844,19.50486946,-2.532258804e-005,-0.001924071927,0.001654645079,-0.0006522579934,-0.009547283873,14.58116436,14.58051109,-0.0003978652821,-0.002853024052,0.001925737015,-0.001795752207,-0.009524988011,0.001422014204,-0.001321229734
10.561,-128.0939026,115.5857086,-26.54807472,19.50124931,-2.534688792e-005,-0.001924215001,0.001654508756,-0.0006529444363,-0.009556979872,14.58116531,14.58051109,-0.000398248143,-0.002855972154,0.001925806282,-0.001795690041,-0.009534685872,0.001422065543,-0.001321177115
10.571,-128.1005707,115.5797806,-26.55166626,19.49762154,-2.537098226e-005,-0.001924358075,0.001654372318,-0.000653630821,-0.009566697292,14.58116531,14.58051109,-0.0003986281517,-0.00285892142,0.001925875782,-0.001795627875,-0.009544406086,0.001422116999,-0.001321124495
