# "Time","Car.CFL.Tire.FrcC.y","Car.CFR.Tire.FrcC.y","Car.CRL.Tire.FrcC.y","Car.CRR.Tire.FrcC.y","Car.SideSlipAngle","Car.SteerAngleFL","Car.SteerAngleFR","Car.YawRate","Car.ay","Car.v","Car.vx","Car.vy","Driver.Steer.Ang","Vhcl.FL.SideSlip","Vhcl.FR.SideSlip","Vhcl.PoI.ay","Vhcl.RL.SideSlip","Vhcl.RR.SideSlip"
# "C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
# "s","N","N","N","N","rad","rad","rad","rad/s","m/s^2","m/s","m/s","m/s","rad","rad","rad","m/s^2","rad","rad"
15.041,-132.0164185,111.6725235,-28.72262192,17.33889389,-4.084601824e-005,-0.002008480486,0.001570199965,-0.001057583257,-0.01551110111,14.58117294,14.58051872,-0.0006419999409,-0.004640062805,0.001966645941,-0.001754864235,-0.01546035334,0.001453124336,-0.001290150103
15.051,-132.0310669,111.6579285,-28.73110008,17.3304615,-4.090636139e-005,-0.002008796437,0.001569884364,-0.001059130882,-0.0155336298,14.58117294,14.58051872,-0.0006429480272,-0.004646757618,0.001966797747,-0.001754712663,-0.01548290811,0.001453245408,-0.001290029031
15.061,-132.0457153,111.6433411,-28.73957443,17.32203102,-4.096667544e-005,-0.002009111922,0.001569568878,-0.001060677692,-0.01555614639,14.58117294,14.58051872,-0.0006438957062,-0.004653448705,0.001966949319,-0.001754561206,-0.01550545171,0.001453366363,-0.001289908076
15.071,-132.0603485,111.6287689,-28.74804688,17.31360435,-4.102696766e-005,-0.002009427408,0.001569253509,-0.001062223688,-0.01557865087,14.58117294,14.58051872,-0.0006448429776,-0.004660135135,0.001967100892,-0.001754409866,-0.0155279832,0.001453487319,-0.001289787004
15.081,-132.0749817,111.6141968,-28.7565155,17.3051815,-4.108723442e-005,-0.00200974266,0.001568938489,-0.001063768752,-0.01560114417,14.58117294,14.58051872,-0.0006457898417,-0.00466681784,0.001967252232,-0.001754258643,-0.01555050351,0.001453608158,-0.001289666165
15.091,-132.0895996,111.5996399,-28.76498032,17.29676247,-4.114747571e-005,-0.00201005768,0.001568623586,-0.001065312885,-0.01562362444,14.58117294,14.58051872,-0.0006467363564,-0.004673495889,0.001967403572,-0.001754107536,-0.01557301171,0.001453728997,-0.001289545209
15.101,-132.1042023,111.585083,-28.77344131,17.28834915,-4.120769518e-005,-0.0020103727,0.001568308915,-0.001066856203,-0.01564609073,14.58117294,14.58051872,-0.0006476824638,-0.004680170212,0.001967554912,-0.001753956429,-0.01559550781,0.00145384972,-0.001289424486
15.111,-132.1188049,111.5705414,-28.7818985,17.27993774,-4.126788917e-005,-0.002010687254,0.001567994477,-0.001068398473,-0.01566854678,14.58117294,14.58051872,-0.0006486282218,-0.004686839879,0.001967706019,-0.001753805438,-0.0156179918,0.001453970443,-0.001289303647
15.121,-132.1333923,111.5560074,-28.79035187,17.27153015,-4.132806134e-005,-0.002011001809,0.001567680156,-0.001069939928,-0.01569098793,14.58117294,14.58051872,-0.0006495735724,-0.004693505354,0.001967857126,-0.001753654564,-0.01564046182,0.001454091049,-0.001289182925
15.131,-132.1479797,111.5414886,-28.79879951,17.26312637,-4.138821168e-005,-0.002011315897,0.001567366184,-0.001071480336,-0.01571341418,14.58117294,14.58051872,-0.000650518632,-0.004700166173,0.001968008,-0.001753503806,-0.01566291973,0.001454211655,-0.001289062318
