# "Time","Car.CFL.Tire.FrcC.y","Car.CFR.Tire.FrcC.y","Car.CRL.Tire.FrcC.y","Car.CRR.Tire.FrcC.y","Car.SideSlipAngle","Car.SteerAngleFL","Car.SteerAngleFR","Car.YawRate","Car.ay","Car.v","Car.vx","Car.vy","Driver.Steer.Ang","Vhcl.FL.SideSlip","Vhcl.FR.SideSlip","Vhcl.PoI.ay","Vhcl.RL.SideSlip","Vhcl.RR.SideSlip"
# "C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
# "s","N","N","N","N","rad","rad","rad","rad/s","m/s^2","m/s","m/s","m/s","rad","rad","rad","m/s^2","rad","rad"
8.941,-115.5394211,115.5394211,-23.11501694,23.11501694,-1.125789728e-013,-0.001723393099,0.001723393099,-5.513861394e-013,5.60639599e-012,6.951943874,6.951607704,-7.341787768e-013,-1.557726698e-021,0.001798814978,-0.001798814978,-1.117672288e-009,0.001371998107,-0.001371998107
8.951,-115.5446091,115.5446091,-23.11623192,23.11623192,-9.953424532e-014,-0.001723443158,0.001723443158,-5.470521497e-013,4.952305059e-012,6.951877117,6.95154047,-6.442901226e-013,-1.557726698e-021,0.001798866317,-0.001798866317,-1.108360514e-009,0.001372025232,-0.001372025232
8.961,-115.5497437,115.5497437,-23.11743736,23.11743736,-8.749862542e-014,-0.001723492751,0.001723492751,-5.421548085e-013,4.281285396e-012,6.95181036,6.95147419,-5.614873258e-013,-1.557726698e-021,0.00179891719,-0.00179891719,-1.099157987e-009,0.001372052124,-0.001372052124
8.971,-115.5548401,115.5548401,-23.11863708,23.11863708,-7.648809835e-014,-0.001723541995,0.001723541995,-5.368481809e-013,3.590831842e-012,6.951744556,6.951407909,-4.858729521e-013,-1.557726698e-021,0.001798967714,-0.001798967714,-1.090055823e-009,0.001372078899,-0.001372078899
8.981,-115.5598831,115.5598831,-23.11982727,23.11982727,-6.651247614e-014,-0.001723590773,0.001723590773,-5.310544214e-013,2.908377749e-012,6.951678753,6.951342583,-4.17505196e-013,-1.557726698e-021,0.001799017657,-0.001799017657,-1.08103726e-009,0.001372105442,-0.001372105442
8.991,-115.5648804,115.5648804,-23.12101173,23.12101173,-5.757479454e-014,-0.001723639085,0.001723639085,-5.249028751e-013,2.251877938e-012,6.951613903,6.951277733,-3.563969053e-013,-1.557726698e-021,0.001799067133,-0.001799067133,-1.072078315e-009,0.001372131868,-0.001372131868
9.001,-115.5698318,115.5698318,-23.12218475,23.12218475,-4.967078452e-014,-0.001723686932,0.001723686932,-5.184434154e-013,1.57131762e-012,6.951550007,6.951213837,-3.025097263e-013,-1.557726698e-021,0.00179911626,-0.00179911626,-1.063232613e-009,0.001372157945,-0.001372157945
9.011,-115.5747452,115.5747452,-23.12335014,23.12335014,-4.279082378e-014,-0.001723734313,0.001723734313,-5.1176885e-013,9.045533962e-013,6.951486111,6.95114994,-2.557686322e-013,-1.557726698e-021,0.001799164806,-0.001799164806,-1.054451859e-009,0.001372183906,-0.001372183906
9.021,-115.5796051,115.5796051,-23.1245079,23.1245079,-3.692125476e-014,-0.001723781344,0.001723781344,-5.049008087e-013,2.469497588e-013,6.951423168,6.951086998,-2.160704341e-013,-1.557726698e-021,0.001799213002,-0.001799213002,-1.045750153e-009,0.001372209634,-0.001372209634
9.031,-115.5844269,115.5844269,-23.12565613,23.12565613,-3.204124384e-014,-0.001723827911,0.001723827911,-4.978569098e-013,-3.723739795e-013,6.951360703,6.951024532,-1.832622731e-013,-1.557726698e-021,0.001799260732,-0.001799260732,-1.037093411e-009,0.001372235245,-0.001372235245
9.041,-115.5892029,115.5892029,-23.12679482,23.12679482,-2.812725367e-014,-0.001723874011,0.001723874011,-4.907237268e-013,-9.799009477e-013,6.951298714,6.950962543,-1.571734008e-013,-1.557726698e-021,0.001799308113,-0.001799308113,-1.028506058e-009,0.001372260507,-0.001372260507
9.051,-115.5939331,115.5939331,-23.12792587,23.12792587,-2.514894861e-014,-0.001723919762,0.001723919762,-4.835210466e-013,-1.58539501e-012,6.951237202,6.950901031,-1.375857165e-013,-1.557726698e-021,0.001799355028,-0.001799355028,-1.019998863e-009,0.001372285653,-0.001372285653
9.061,-115.5986252,115.5986252,-23.12904549,23.12904549,-2.307234231e-014,-0.001723965048,0.001723965048,-4.762977664e-013,-2.124824839e-012,6.951176167,6.950839996,-1.242564265e-013,-1.557726698e-021,0.001799401478,-0.001799401478,-1.011513096e-009,0.001372310566,-0.001372310566
9.071,-115.6032715,115.6032715,-23.13015747,23.13015747,-2.186049397e-014,-0.001724009984,0.001724009984,-4.692166252e-013,-2.671700101e-012,6.951115608,6.950779915,-1.169234116e-013,-1.557726698e-021,0.001799447462,-0.001799447462,-1.003106709e-009,0.001372335246,-0.001372335246
9.081,-115.607872,115.607872,-23.13125801,23.13125801,-2.147324914e-014,-0.001724054455,0.001724054455,-4.621760331e-013,-3.181274471e-012,6.951056004,6.950719833,-1.153007946e-013,-1.557726698e-021,0.001799493097,-0.001799493097,-9.947423996e-010,0.001372359693,-0.001372359693
9.091,-115.6124344,115.6124344,-23.13235092,23.13235092,-2.186918452e-014,-0.001724098576,0.001724098576,-4.552788268e-013,-3.674533334e-012,6.950996399,6.950660706,-1.190957462e-013,-1.557726698e-021,0.001799538266,-0.001799538266,-9.864451478e-010,0.001372383907,-0.001372383907
9.101,-115.6169586,115.6169586,-23.13343239,23.13343239,-2.300273484e-014,-0.001724142232,0.001724142232,-4.484539367e-013,-4.104040024e-012,6.950937748,6.950602055,-1.2798596e-013,-1.557726698e-021,0.001799583086,-0.001799583086,-9.781639942e-010,0.001372408005,-0.001372408005
9.111,-115.6214371,115.6214371,-23.13450623,23.13450623,-2.482680335e-014,-0.001724185538,0.001724185538,-4.419168482e-013,-4.541498254e-012,6.950879574,6.95054388,-1.416409443e-013,-1.557726698e-021,0.00179962744,-0.00179962744,-9.699693271e-010,0.001372431754,-0.001372431754
9.121,-115.6258698,115.6258698,-23.13556862,23.13556862,-2.729269752e-014,-0.001724228379,0.001724228379,-4.356305898e-013,-4.948263587e-012,6.950821877,6.950486183,-1.597178065e-013,-1.557726698e-021,0.001799671445,-0.001799671445,-9.618165153e-010,0.001372455386,-0.001372455386
9.131,-115.6302719,115.6302719,-23.13662148,23.13662148,-3.035154525e-014,-0.001724270871,0.001724270871,-4.295414935e-013,-5.306552506e-012,6.950764656,6.950428963,-1.818728138e-013,-1.557726698e-021,0.001799714984,-0.001799714984,-9.536899048e-010,0.001372478786,-0.001372478786
9.141,-115.6346283,115.6346283,-23.13766289,23.13766289,-3.395178426e-014,-0.001724313013,0.001724313013,-4.236585854e-013,-5.592888132e-012,6.950707912,6.950372219,-2.077443442e-013,-1.557726698e-021,0.001799758174,-0.001799758174,-9.455755068e-010,0.001372501953,-0.001372501953
9.151,-115.6389465,115.6389465,-23.13869667,23.13869667,-3.804382075e-014,-0.001724354806,0.001724354806,-4.181299133e-013,-5.897002938e-012,6.950651646,6.950315952,-2.369860764e-013,-1.557726698e-021,0.001799801015,-0.001799801015,-9.37551925e-010,0.001372524886,-0.001372524886
9.161,-115.6432266,115.6432266,-23.13971901,23.13971901,-4.25761382e-014,-0.001724396134,0.001724396134,-4.128390338e-013,-6.142828867e-012,6.950595856,6.950260162,-2.692367271e-013,-1.557726698e-021,0.00179984339,-0.00179984339,-9.295446635e-010,0.001372547587,-0.001372547587
9.171,-115.6474609,115.6474609,-23.14073372,23.14073372,-4.749789429e-014,-0.001724437112,0.001724437112,-4.079027697e-013,-6.362135211e-012,6.950540543,6.950204849,-3.041419384e-013,-1.557726698e-021,0.001799885416,-0.001799885416,-9.215888053e-010,0.001372570056,-0.001372570056
9.181,-115.6516647,115.6516647,-23.14173698,23.14173698,-5.275749794e-014,-0.001724477741,0.001724477741,-4.032395078e-013,-6.556505339e-012,6.950485706,6.95015049,-3.413410776e-013,-1.557726698e-021,0.001799926977,-0.001799926977,-9.13677578e-010,0.001372592407,-0.001372592407
9.191,-115.6558228,115.6558228,-23.14273071,23.14273071,-5.830654292e-014,-0.001724518021,0.001724518021,-3.989379627e-013,-6.715354401e-012,6.950431824,6.95009613,-3.804973643e-013,-1.557726698e-021,0.001799968188,-0.001799968188,-9.057992134e-010,0.001372614526,-0.001372614526
9.201,-115.6599503,115.6599503,-23.143713,23.143713,-6.409622317e-014,-0.001724557835,0.001724557835,-3.950264866e-013,-6.849696591e-012,6.950377941,6.950042248,-4.212710909e-013,-1.557726698e-021,0.001800009049,-0.001800009049,-8.979688104e-010,0.001372636412,-0.001372636412
9.211,-115.664032,115.664032,-23.14468765,23.14468765,-7.00790405e-014,-0.001724597416,0.001724597416,-3.913980143e-013,-6.914591729e-012,6.950324535,6.949989319,-4.633311421e-013,-1.557726698e-021,0.001800049562,-0.001800049562,-8.901458459e-010,0.001372658066,-0.001372658066
9.221,-115.6680832,115.6680832,-23.14565086,23.14565086,-7.620951938e-014,-0.001724636531,0.001724636531,-3.881868785e-013,-6.985440438e-012,6.950271606,6.94993639,-5.063625842e-013,-1.557726698e-021,0.001800089725,-0.001800089725,-8.823938802e-010,0.001372679486,-0.001372679486
9.231,-115.6720963,115.6720963,-23.14660645,23.14660645,-8.244192682e-014,-0.001724675298,0.001724675298,-3.852657126e-013,-7.031414947e-012,6.950219154,6.949883938,-5.500469871e-013,-1.557726698e-021,0.001800129423,-0.001800129423,-8.746937619e-010,0.00137270079,-0.00137270079
9.241,-115.6760712,115.6760712,-23.14755249,23.14755249,-8.873422965e-014,-0.001724713715,0.001724713715,-3.827304955e-013,-7.043793066e-012,6.950167656,6.949831963,-5.940938388e-013,-1.557726698e-021,0.001800168888,-0.001800168888,-8.670295037e-010,0.001372721745,-0.001372721745
9.251,-115.6800079,115.6800079,-23.14848709,23.14848709,-9.504572287e-014,-0.001724751899,0.001724751899,-3.805958099e-013,-7.044514277e-012,6.950116158,6.949780464,-6.382213009e-013,-1.557726698e-021,0.001800207887,-0.001800207887,-8.594177592e-010,0.001372742583,-0.001372742583
9.261,-115.6839142,115.6839142,-23.14941406,23.14941406,-1.013377682e-013,-0.001724789618,0.001724789618,-3.786920593e-013,-7.003423882e-012,6.950065136,6.949729919,-6.821610334e-013,-1.557726698e-021,0.001800246537,-0.001800246537,-8.518293293e-010,0.001372763305,-0.001372763305
9.271,-115.6877823,115.6877823,-23.1503315,23.1503315,-1.075751088e-013,-0.001724827103,0.001724827103,-3.771700563e-013,-6.928181553e-012,6.950014591,6.949679375,-7.256706629e-013,-1.557726698e-021,0.001800284837,-0.001800284837,-8.442851973e-010,0.001372783678,-0.001372783678
9.281,-115.6916122,115.6916122,-23.1512413,23.1512413,-1.137232398e-013,-0.001724864123,0.001724864123,-3.759540693e-013,-6.858158139e-012,6.949964523,6.949629307,-7.685116649e-013,-1.557726698e-021,0.001800322789,-0.001800322789,-8.368056248e-010,0.001372803934,-0.001372803934
9.291,-115.6954041,115.6954041,-23.15213966,23.15213966,-1.197516207e-013,-0.001724900911,0.001724900911,-3.751153034e-013,-6.746286689e-012,6.949914932,6.949579716,-8.104741921e-013,-1.557726698e-021,0.001800360507,-0.001800360507,-8.293497e-010,0.001372823957,-0.001372823957
9.301,-115.6991653,115.6991653,-23.1530304,23.1530304,-1.256289723e-013,-0.001724937349,0.001724937349,-3.744965221e-013,-6.634689759e-012,6.949865341,6.949530125,-8.513422172e-013,-1.557726698e-021,0.00180039776,-0.00180039776,-8.219646075e-010,0.001372843864,-0.001372843864
9.311,-115.7028961,115.7028961,-23.1539135,23.1539135,-1.313298699e-013,-0.001724973437,0.001724973437,-3.741554863e-013,-6.507332433e-012,6.949816704,6.949481487,-8.909416174e-013,-1.557726698e-021,0.001800434664,-0.001800434664,-8.146286978e-010,0.001372863539,-0.001372863539
9.321,-115.7065887,115.7065887,-23.15478516,23.15478516,-1.368292822e-013,-0.001725009177,0.001725009177,-3.741312273e-013,-6.365103323e-012,6.949768543,6.949433327,-9.29101197e-013,-1.557726698e-021,0.001800471335,-0.001800471335,-8.073424707e-010,0.00137288298,-0.00137288298
9.331,-115.7102509,115.7102509,-23.15565109,23.15565109,-1.421057147e-013,-0.001725044567,0.001725044567,-3.743872345e-013,-6.209685544e-012,6.949720383,6.949385166,-9.656740468e-013,-1.557726698e-021,0.00180050754,-0.00180050754,-8.001043716e-010,0.001372902305,-0.001372902305
9.341,-115.7138748,115.7138748,-23.15650749,23.15650749,-1.471405598e-013,-0.001725079725,0.001725079725,-3.748533873e-013,-6.027484067e-012,6.949673176,6.949337959,-1.00053299e-012,-1.557726698e-021,0.001800543512,-0.001800543512,-7.929014667e-010,0.001372921513,-0.001372921513
9.351,-115.7174683,115.7174683,-23.15735626,23.15735626,-1.519182458e-013,-0.001725114533,0.001725114533,-3.75539362e-013,-5.863060471e-012,6.949625969,6.949290752,-1.033572642e-012,-1.557726698e-021,0.001800579135,-0.001800579135,-7.857811624e-010,0.001372940373,-0.001372940373
9.361,-115.7210312,115.7210312,-23.1581974,23.1581974,-1.564236208e-013,-0.001725148992,0.001725148992,-3.7644833e-013,-5.687029406e-012,6.949579239,6.949244022,-1.064690653e-012,-1.557726698e-021,0.001800614409,-0.001800614409,-7.787086531e-010,0.001372959232,-0.001372959232
9.371,-115.7245636,115.7245636,-23.15902901,23.15902901,-1.60643688e-013,-0.001725183218,0.001725183218,-3.775506383e-013,-5.467070373e-012,6.949532986,6.949197769,-1.093799205e-012,-1.557726698e-021,0.001800649334,-0.001800649334,-7.716554618e-010,0.001372977742,-0.001372977742
9.381,-115.7280579,115.7280579,-23.15985489,23.15985489,-1.645695299e-013,-0.001725217095,0.001725217095,-3.787963053e-013,-5.266639989e-012,6.949487209,6.949151993,-1.120838882e-012,-1.557726698e-021,0.001800684026,-0.001800684026,-7.64687369e-010,0.001372996252,-0.001372996252
9.391,-115.7315216,115.7315216,-23.16067314,23.16067314,-1.681948716e-013,-0.001725250739,0.001725250739,-3.802157157e-013,-5.056228873e-012,6.94944191,6.949106693,-1.145769243e-012,-1.557726698e-021,0.001800718368,-0.001800718368,-7.577666272e-010,0.001373014413,-0.001373014413
9.401,-115.7349548,115.7349548,-23.16148186,23.16148186,-1.715143462e-013,-0.001725283917,0.001725283917,-3.818445126e-013,-4.876900966e-012,6.94939661,6.949061871,-1.168555812e-012,-1.557726698e-021,0.001800752361,-0.001800752361,-7.50935425e-010,0.001373032574,-0.001373032574
9.411,-115.7383575,115.7383575,-23.16228485,23.16228485,-1.745236307e-013,-0.001725316979,0.001725316979,-3.835767153e-013,-4.676612396e-012,6.949351788,6.949017048,-1.189170941e-012,-1.557726698e-021,0.001800786122,-0.001800786122,-7.441387506e-010,0.001373050502,-0.001373050502
9.421,-115.7417297,115.7417297,-23.16308022,23.16308022,-1.772217627e-013,-0.001725349692,0.001725349692,-3.85403867e-013,-4.478248501e-012,6.949307919,6.948972702,-1.207610401e-012,-1.557726698e-021,0.001800819533,-0.001800819533,-7.374059696e-010,0.001373068313,-0.001373068313
9.431,-115.7450714,115.7450714,-23.16386795,23.16386795,-1.796097857e-013,-0.001725382055,0.001725382055,-3.872489894e-013,-4.249779782e-012,6.94926405,6.94892931,-1.223883733e-012,-1.557726698e-021,0.001800852711,-0.001800852711,-7.307008332e-010,0.001373085892,-0.001373085892
9.441,-115.7483826,115.7483826,-23.16464996,23.16464996,-1.816899224e-013,-0.001725414186,0.001725414186,-3.892192016e-013,-4.053154947e-012,6.949220657,6.948885441,-1.238009695e-012,-1.557726698e-021,0.00180088554,-0.00180088554,-7.240903988e-010,0.001373103354,-0.001373103354
9.451,-115.7516632,115.7516632,-23.16542435,23.16542435,-1.83467499e-013,-0.001725445967,0.001725445967,-3.91300409e-013,-3.8481952e-012,6.949177265,6.948842525,-1.250027534e-012,-1.557726698e-021,0.00180091802,-0.00180091802,-7.175189332e-010,0.0013731207,-0.0013731207
9.461,-115.7549133,115.7549133,-23.1661911,23.1661911,-1.849481939e-013,-0.001725477516,0.001725477516,-3.93393407e-013,-3.669368195e-012,6.949134827,6.948800087,-1.259978667e-012,-1.557726698e-021,0.001800950267,-0.001800950267,-7.110374511e-010,0.001373137813,-0.001373137813
9.471,-115.7581406,115.7581406,-23.16695213,23.16695404,-1.861401793e-013,-0.001725508831,0.001725508831,-3.955549538e-013,-3.484824842e-012,6.949092388,6.948757648,-1.267922507e-012,-1.557726698e-021,0.001800982165,-0.001800982165,-7.04602432e-010,0.00137315481,-0.00137315481
9.481,-115.7613297,115.7613297,-23.16770744,23.16770744,-1.870517901e-013,-0.001725539798,0.001725539798,-3.976662478e-013,-3.309213363e-012,6.949050426,6.948715687,-1.273918145e-012,-1.557726698e-021,0.00180101383,-0.00180101383,-6.982379674e-010,0.00137317169,-0.00137317169
9.491,-115.7644958,115.7644958,-23.16845512,23.16845512,-1.876929466e-013,-0.001725570532,0.001725570532,-3.997891428e-013,-3.136136316e-012,6.949008942,6.948674202,-1.278037355e-012,-1.557726698e-021,0.001801045262,-0.001801045262,-6.919210205e-010,0.001373188337,-0.001373188337
9.501,-115.7676315,115.7676315,-23.16919708,23.16919708,-1.880746128e-013,-0.001725600916,0.001725600916,-4.018981328e-013,-2.962170439e-012,6.948967457,6.948633194,-1.280357764e-012,-1.557726698e-021,0.001801076345,-0.001801076345,-6.85661028e-010,0.001373204985,-0.001373204985
9.511,-115.7707443,115.7707443,-23.16993332,23.16993332,-1.882083085e-013,-0.001725631068,0.001725631068,-4.03960719e-013,-2.805379627e-012,6.948926926,6.948592186,-1.280961231e-012,-1.557726698e-021,0.001801107079,-0.001801107079,-6.794757534e-010,0.001373221399,-0.001373221399
9.521,-115.773819,115.773819,-23.17066383,23.17066383,-1.881070576e-013,-0.001725660986,0.001725660986,-4.06030976e-013,-2.683406015e-012,6.948886395,6.948551655,-1.279940021e-012,-1.557726698e-021,0.001801137696,-0.001801137696,-6.733719693e-010,0.001373237697,-0.001373237697
9.531,-115.7768784,115.7768784,-23.17138672,23.17138672,-1.877846159e-013,-0.001725690672,0.001725690672,-4.080198365e-013,-2.552580326e-012,6.94884634,6.9485116,-1.277390845e-012,-1.557726698e-021,0.001801167964,-0.001801167964,-6.67312039e-010,0.001373253879,-0.001373253879
9.541,-115.7798996,115.7798996,-23.17210388,23.17210388,-1.872547392e-013,-0.001725720009,0.001725720009,-4.099692049e-013,-2.417062644e-012,6.948806286,6.948472023,-1.273411064e-012,-1.557726698e-021,0.001801197883,-0.001801197883,-6.613010139e-010,0.001373269828,-0.001373269828
9.551,-115.7828979,115.7828979,-23.17281532,23.17281532,-1.865314001e-013,-0.001725749113,0.001725749113,-4.118554998e-013,-2.277873853e-012,6.948767185,6.948432446,-1.268098473e-012,-1.557726698e-021,0.001801227685,-0.001801227685,-6.55340282e-010,0.001373285777,-0.001373285777
9.561,-115.7858734,115.7858734,-23.17352104,23.17352104,-1.856291135e-013,-0.001725777984,0.001725777984,-4.136897259e-013,-2.19757784e-012,6.948728085,6.948393345,-1.261555422e-012,-1.557726698e-021,0.001801257138,-0.001801257138,-6.494892957e-010,0.001373301493,-0.001373301493
9.571,-115.7888184,115.7888184,-23.17422104,23.17422104,-1.845634783e-013,-0.001725806622,0.001725806622,-4.154817224e-013,-2.097708075e-012,6.948688984,6.948354721,-1.253891197e-012,-1.557726698e-021,0.001801286242,-0.001801286242,-6.436673972e-010,0.001373317093,-0.001373317093
9.581,-115.7917404,115.7917404,-23.17491722,23.17491722,-1.83349836e-013,-0.001725835027,0.001725835027,-4.171319865e-013,-2.023925949e-012,6.948650837,6.948316574,-1.2452127e-012,-1.557726698e-021,0.001801315229,-0.001801315229,-6.379202167e-010,0.001373332576,-0.001373332576
9.591,-115.794632,115.794632,-23.17560577,23.17560577,-1.820030129e-013,-0.001725863083,0.001725863083,-4.187636566e-013,-1.9342891e-012,6.94861269,6.948278427,-1.235624342e-012,-1.557726698e-021,0.001801343984,-0.001801343984,-6.322142809e-010,0.001373347943,-0.001373347943
9.601,-115.7975006,115.7975006,-23.1762886,23.1762886,-1.805388928e-013,-0.001725891023,0.001725891023,-4.203001066e-013,-1.884250134e-012,6.94857502,6.948240757,-1.225236492e-012,-1.557726698e-021,0.001801372389,-0.001801372389,-6.265874486e-010,0.001373363193,-0.001373363193
9.611,-115.8003464,115.8003464,-23.17696571,23.17696571,-1.789725459e-013,-0.001725918613,0.001725918613,-4.217048531e-013,-1.811533562e-012,6.948537827,6.948203087,-1.214154103e-012,-1.557726698e-021,0.001801400562,-0.001801400562,-6.209930348e-010,0.001373378327,-0.001373378327
9.621,-115.8031616,115.8031616,-23.17763901,23.17763901,-1.77318609e-013,-0.001725945971,0.001725945971,-4.229469422e-013,-1.768324853e-012,6.948500633,6.94816637,-1.20247898e-012,-1.557726698e-021,0.001801428501,-0.001801428501,-6.1547617e-010,0.001373393345,-0.001373393345
9.631,-115.805954,115.805954,-23.17830658,23.17830658,-1.755908244e-013,-0.001725973096,0.001725973096,-4.241477774e-013,-1.745969146e-012,6.948463917,6.948129654,-1.190307727e-012,-1.557726698e-021,0.001801456208,-0.001801456208,-6.100239758e-010,0.001373408129,-0.001373408129
9.641,-115.8087234,115.8087234,-23.17896843,23.17896843,-1.738028802e-013,-0.001726000104,0.001726000104,-4.252141716e-013,-1.714887347e-012,6.948427677,6.948093414,-1.177734776e-012,-1.557726698e-021,0.001801483566,-0.001801483566,-6.046089185e-010,0.001373422914,-0.001373422914
9.651,-115.8114624,115.8114624,-23.17962456,23.17962456,-1.719692504e-013,-0.001726026763,0.001726026763,-4.261822286e-013,-1.672313004e-012,6.948391438,6.948057175,-1.164860851e-012,-1.557726698e-021,0.001801510807,-0.001801510807,-5.99237715e-010,0.001373437583,-0.001373437583
9.661,-115.8141861,115.8141861,-23.18027496,23.18027496,-1.701032571e-013,-0.001726053189,0.001726053189,-4.270546319e-013,-1.661355298e-012,6.948355675,6.948021412,-1.151778759e-012,-1.557726698e-021,0.001801537815,-0.001801537815,-5.939366221e-010,0.001373452018,-0.001373452018
9.671,-115.8168793,115.8168793,-23.18092155,23.18092155,-1.682176398e-013,-0.001726079383,0.001726079383,-4.278119742e-013,-1.651909404e-012,6.948320389,6.947986126,-1.138576321e-012,-1.557726698e-021,0.001801564475,-0.001801564475,-5.886924281e-010,0.001373466454,-0.001373466454
9.681,-115.8195496,115.8195496,-23.18156242,23.18156242,-1.663257748e-013,-0.001726105344,0.001726105344,-4.284359597e-013,-1.644170585e-012,6.948285103,6.94795084,-1.125346127e-012,-1.557726698e-021,0.001801591017,-0.001801591017,-5.834911998e-010,0.001373480656,-0.001373480656
9.691,-115.8222046,115.8222046,-23.18219757,23.18219757,-1.644399406e-013,-0.001726131071,0.001726131071,-4.289875746e-013,-1.663381347e-012,6.948250294,6.947916031,-1.112173613e-012,-1.557726698e-021,0.001801617211,-0.001801617211,-5.783574175e-010,0.001373494859,-0.001373494859
9.701,-115.8248291,115.8248291,-23.182827,23.182827,-1.625712504e-013,-0.001726156566,0.001726156566,-4.294581455e-013,-1.707026447e-012,6.948215961,6.947881699,-1.099135323e-012,-1.557726698e-021,0.001801643288,-0.001801643288,-5.732901931e-010,0.001373508829,-0.001373508829
9.711,-115.8274307,115.8274307,-23.18345261,23.18345261,-1.607284726e-013,-0.001726181945,0.001726181945,-4.297873906e-013,-1.736238865e-012,6.948181629,6.947847366,-1.086291213e-012,-1.557726698e-021,0.001801669016,-0.001801669016,-5.682576076e-010,0.001373522799,-0.001373522799
9.721,-115.8300095,115.8300095,-23.18407249,23.18407249,-1.589213245e-013,-0.001726206974,0.001726206974,-4.300269993e-013,-1.746518295e-012,6.948147774,6.947813511,-1.073708722e-012,-1.557726698e-021,0.001801694627,-0.001801694627,-5.63251723e-010,0.001373536536,-0.001373536536
9.731,-115.8325653,115.8325653,-23.18468857,23.18468857,-1.571569209e-013,-0.001726231887,0.001726231887,-4.302217762e-013,-1.788833621e-012,6.948114395,6.947780132,-1.061436746e-012,-1.557726698e-021,0.001801720005,-0.001801720005,-5.583269402e-010,0.001373550273,-0.001373550273
9.741,-115.8350983,115.8350983,-23.18529892,23.18529892,-1.554448573e-013,-0.001726256451,0.001726256451,-4.303000556e-013,-1.826310153e-012,6.948081017,6.947746754,-1.049540988e-012,-1.557726698e-021,0.001801745151,-0.001801745151,-5.534277481e-010,0.001373563777,-0.001373563777
9.751,-115.8376083,115.8376083,-23.18590355,23.18590355,-1.537922486e-013,-0.001726280898,0.001726280898,-4.303104097e-013,-1.867935927e-012,6.948048115,6.947713852,-1.038070346e-012,-1.557726698e-021,0.001801770064,-0.001801770064,-5.485834564e-010,0.001373577281,-0.001373577281
9.761,-115.8401031,115.8401031,-23.18650436,23.18650436,-1.522057084e-013,-0.001726305112,0.001726305112,-4.302122081e-013,-1.894000798e-012,6.948015213,6.94768095,-1.027069705e-012,-1.557726698e-021,0.001801794744,-0.001801794744,-5.437679196e-010,0.001373590669,-0.001373590669
9.771,-115.8425674,115.8425674,-23.18709946,23.18709946,-1.506916201e-013,-0.00172632921,0.00172632921,-4.300935693e-013,-1.960482124e-012,6.947982788,6.947648525,-1.016583193e-012,-1.557726698e-021,0.001801819191,-0.001801819191,-5.39025935e-010,0.001373603824,-0.001373603824
9.781,-115.8450165,115.8450165,-23.18768883,23.18768883,-1.492539409e-013,-0.001726352959,0.001726352959,-4.298448533e-013,-1.99261007e-012,6.94795084,6.947616577,-1.006636831e-012,-1.557726698e-021,0.001801843406,-0.001801843406,-5.342957188e-010,0.001373616979,-0.001373616979
9.791,-115.8474426,115.8474426,-23.18827438,23.18827438,-1.478974956e-013,-0.001726376591,0.001726376591,-4.296153548e-013,-2.049603109e-012,6.947918892,6.947584629,-9.972643371e-013,-1.557726698e-021,0.001801867504,-0.001801867504,-5.296357797e-010,0.001373630017,-0.001373630017
9.801,-115.8498459,115.8498459,-23.18885422,23.18885422,-1.466255096e-013,-0.001726399991,0.001726399991,-4.292689251e-013,-2.123639806e-012,6.947887421,6.947553158,-9.88486311e-013,-1.557726698e-021,0.001801891369,-0.001801891369,-5.250310187e-010,0.001373642823,-0.001373642823
9.811,-115.8522339,115.8522339,-23.18943024,23.18943024,-1.454414795e-013,-0.001726423157,0.001726423157,-4.288474415e-013,-2.178365344e-012,6.947855949,6.947522163,-9.803262802e-013,-1.557726698e-021,0.001801915001,-0.001801915001,-5.204542353e-010,0.001373655628,-0.001373655628
9.821,-115.8545914,115.8545914,-23.19000053,23.19000053,-1.443486444e-013,-0.001726446091,0.001726446091,-4.283902334e-013,-2.248013191e-012,6.947824955,6.947491169,-9.728065792e-013,-1.557726698e-021,0.001801938401,-0.001801938401,-5.159231375e-010,0.001373668318,-0.001373668318
9.831,-115.8569336,115.8569336,-23.19056702,23.19056702,-1.433486576e-013,-0.001726468909,0.001726468909,-4.279173858e-013,-2.301905628e-012,6.947794437,6.947460175,-9.659375079e-013,-1.557726698e-021,0.001801961684,-0.001801961684,-5.114180746e-010,0.001373680891,-0.001373680891
9.841,-115.8592529,115.8592529,-23.19112778,23.19112778,-1.424405434e-013,-0.001726491493,0.001726491493,-4.274183004e-013,-2.348814936e-012,6.94776392,6.947429657,-9.597118022e-013,-1.557726698e-021,0.001801984617,-0.001801984617,-5.06947484e-010,0.001373693347,-0.001373693347
9.851,-115.861557,115.861557,-23.19168472,23.19168472,-1.416242883e-013,-0.001726513845,0.001726513845,-4.269397336e-013,-2.447656878e-012,6.947733402,6.947399616,-9.541287031e-013,-1.557726698e-021,0.001802007435,-0.001802007435,-5.025662664e-010,0.001373705687,-0.001373705687
