# "Time","Car.CFL.Tire.FrcC.y","Car.CFR.Tire.FrcC.y","Car.CRL.Tire.FrcC.y","Car.CRR.Tire.FrcC.y","Car.SideSlipAngle","Car.SteerAngleFL","Car.SteerAngleFR","Car.YawRate","Car.ay","Car.v","Car.vx","Car.vy","Driver.Steer.Ang","Vhcl.FL.SideSlip","Vhcl.FR.SideSlip","Vhcl.PoI.ay","Vhcl.RL.SideSlip","Vhcl.RR.SideSlip"
# "C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
# "s","N","N","N","N","rad","rad","rad","rad/s","m/s^2","m/s","m/s","m/s","rad","rad","rad","m/s^2","rad","rad"
14.631,-123.960022,123.960022,-25.45623779,25.45623779,-3.107708318e-013,-0.001813927782,0.001813927782,-1.544845632e-012,-1.707701515e-011,11.0194273,11.01898289,-3.341076981e-012,-8.387592731e-022,0.001882864861,-0.001882864861,-6.023557209e-009,0.001420000102,-0.001420000102
14.641,-123.9468613,123.9468613,-25.44466972,25.44466972,-3.107975845e-013,-0.001813732786,0.001813732786,-1.545134029e-012,-1.707762577e-011,11.02018833,11.01974392,-3.341573112e-012,-8.387592731e-022,0.001882730052,-0.001882730052,-5.999656771e-009,0.001419786247,-0.001419786247
14.651,-123.9332657,123.9332657,-25.43287086,25.43287086,-3.108241475e-013,-0.001813533599,0.001813533599,-1.545507103e-012,-1.708542682e-011,11.02094555,11.02050114,-3.342066207e-012,-8.387592731e-022,0.001882590936,-0.001882590936,-5.975443251e-009,0.001419568085,-0.001419568085
14.661,-123.9192429,123.9192429,-25.42085838,25.42085838,-3.108501954e-013,-0.001813330338,0.001813330338,-1.545798971e-012,-1.709996554e-011,11.02169991,11.02125549,-3.34255193e-012,-8.387592731e-022,0.001882447395,-0.001882447395,-5.950916204e-009,0.001419345965,-0.001419345965
14.671,-123.9048004,123.9048004,-25.40864563,25.40864563,-3.108765686e-013,-0.001813123235,0.001813123235,-1.545997163e-012,-1.709378299e-011,11.0224514,11.02200603,-3.34303852e-012,-8.387592731e-022,0.001882299548,-0.001882299548,-5.926074742e-009,0.001419120119,-0.001419120119
14.681,-123.8899307,123.8899307,-25.39624977,25.39624977,-3.109039989e-013,-0.001812912058,0.001812912058,-1.546285994e-012,-1.709897154e-011,11.02319908,11.02275372,-3.343536385e-012,-8.387592731e-022,0.00188214751,-0.00188214751,-5.900946398e-009,0.001418890781,-0.001418890781
14.691,-123.874649,123.8746567,-25.38368607,25.38368607,-3.109317003e-013,-0.001812697155,0.001812697155,-1.546540456e-012,-1.710515236e-011,11.0239439,11.02349854,-3.344035118e-012,-8.387592731e-022,0.001881991397,-0.001881991397,-5.875537834e-009,0.001418658067,-0.001418658067
14.701,-123.858963,123.858963,-25.37096786,25.37096786,-3.109598896e-013,-0.001812478527,0.001812478527,-1.546869946e-012,-1.709425483e-011,11.02468586,11.02424049,-3.344538839e-012,-8.387592731e-022,0.001881830976,-0.001881830976,-5.84982951e-009,0.001418422442,-0.001418422442
14.711,-123.8428726,123.8428726,-25.35810852,25.35810852,-3.109872386e-013,-0.001812256291,0.001812256291,-1.547103266e-012,-1.709967931e-011,11.025424,11.02497864,-3.345031066e-012,-8.387592731e-022,0.001881666598,-0.001881666598,-5.823892035e-009,0.001418184023,-0.001418184023
14.721,-123.8263855,123.8263855,-25.3451252,25.3451252,-3.110158073e-013,-0.001812030445,0.001812030445,-1.547401313e-012,-1.712383707e-011,11.02615929,11.02571297,-3.345535437e-012,-8.387592731e-022,0.001881498145,-0.001881498145,-5.797698321e-009,0.001417943044,-0.001417943044
14.731,-123.8095093,123.8095093,-25.33202934,25.33202934,-3.110442134e-013,-0.001811801223,0.001811801223,-1.547660979e-012,-1.712712958e-011,11.02689075,11.02644444,-3.346036555e-012,-8.387592731e-022,0.00188132585,-0.00188132585,-5.771241707e-009,0.001417699736,-0.001417699736
14.741,-123.7922516,123.7922516,-25.3188324,25.3188324,-3.110722942e-013,-0.001811568625,0.001811568625,-1.547976591e-012,-1.712094008e-011,11.02761936,11.02717304,-3.346533337e-012,-8.387592731e-022,0.001881149597,-0.001881149597,-5.744543952e-009,0.001417454216,-0.001417454216
14.751,-123.7746201,123.7746201,-25.30554771,25.30554771,-3.111001582e-013,-0.001811332768,0.001811332768,-1.548290359e-012,-1.714251137e-011,11.02834415,11.02789688,-3.347026215e-012,-8.387592731e-022,0.001880969619,-0.001880969619,-5.717635254e-009,0.001417206833,-0.001417206833
14.761,-123.7566147,123.7566147,-25.29218864,25.29218864,-3.111283475e-013,-0.001811093767,0.001811093767,-1.548545797e-012,-1.713559676e-011,11.02906609,11.02861881,-3.347520395e-012,-8.387592731e-022,0.001880785916,-0.001880785916,-5.690475646e-009,0.001416957704,-0.001416957704
14.771,-123.7382507,123.7382507,-25.27876282,25.27876282,-3.111565367e-013,-0.001810851623,0.001810851623,-1.54881186e-012,-1.713493757e-011,11.0297842,11.02933598,-3.348013707e-012,-8.387592731e-022,0.001880598487,-0.001880598487,-5.663118863e-009,0.001416706946,-0.001416706946
14.781,-123.7195282,123.7195282,-25.26528358,25.26528358,-3.111846176e-013,-0.001810606569,0.001810606569,-1.549072936e-012,-1.71403499e-011,11.0304985,11.03005028,-3.3485042e-012,-8.387592731e-022,0.001880407566,-0.001880407566,-5.635562239e-009,0.001416454907,-0.001416454907
14.791,-123.7004623,123.7004623,-25.25175858,25.25175858,-3.112131592e-013,-0.001810358721,0.001810358721,-1.549329783e-012,-1.713675035e-011,11.03120995,11.03076172,-3.348998379e-012,-8.387592731e-022,0.001880213153,-0.001880213153,-5.607800446e-009,0.001416201703,-0.001416201703
14.801,-123.6810684,123.6810684,-25.23819733,25.23819733,-3.112425682e-013,-0.001810108079,0.001810108079,-1.549590859e-012,-1.71515406e-011,11.03191757,11.03146839,-3.349500365e-012,-8.387592731e-022,0.001880015363,-0.001880015363,-5.579859241e-009,0.001415947336,-0.001415947336
14.811,-123.6613388,123.6613388,-25.22461128,25.22461128,-3.112726006e-013,-0.001809854875,0.001809854875,-1.549775065e-012,-1.715833378e-011,11.03262138,11.0321722,-3.350007338e-012,-8.387592731e-022,0.001879814197,-0.001879814197,-5.551738624e-009,0.001415692037,-0.001415692037
14.821,-123.6412888,123.6412888,-25.21100426,25.21100426,-3.113040695e-013,-0.001809598994,0.001809598994,-1.550002422e-012,-1.718102396e-011,11.03332138,11.0328722,-3.350529056e-012,-8.387592731e-022,0.001879609888,-0.001879609888,-5.523454139e-009,0.00141543604,-0.00141543604
14.831,-123.6209335,123.6209335,-25.19738579,25.19738579,-3.113357554e-013,-0.001809340785,0.001809340785,-1.550201482e-012,-1.715540557e-011,11.03401852,11.03356934,-3.351051424e-012,-8.387592731e-022,0.001879402436,-0.001879402436,-5.494957378e-009,0.001415179344,-0.001415179344
14.841,-123.6002731,123.6002731,-25.1837616,25.1837616,-3.113671972e-013,-0.001809080131,0.001809080131,-1.550525333e-012,-1.716184139e-011,11.03471184,11.0342617,-3.351570974e-012,-8.387592731e-022,0.001879191957,-0.001879191957,-5.466333608e-009,0.001414922182,-0.001414922182
14.851,-123.5793228,123.5793228,-25.17013931,25.17013931,-3.113978801e-013,-0.001808817266,0.001808817266,-1.5508275e-012,-1.7161857e-011,11.03540134,11.03495121,-3.352080983e-012,-8.387592731e-022,0.001878978568,-0.001878978568,-5.437554407e-009,0.001414664672,-0.001414664672
14.861,-123.5580826,123.5580826,-25.15652466,25.15652466,-3.114285902e-013,-0.001808552304,0.001808552304,-1.551103538e-012,-1.718346992e-011,11.03608704,11.0356369,-3.352589257e-012,-8.387592731e-022,0.001878762385,-0.001878762385,-5.408651305e-009,0.001414406695,-0.001414406695
14.871,-123.5365753,123.5365753,-25.14292145,25.14292145,-3.114592189e-013,-0.001808285364,0.001808285364,-1.551416656e-012,-1.719309244e-011,11.03676987,11.03631878,-3.353095579e-012,-8.387592731e-022,0.001878543408,-0.001878543408,-5.379596324e-009,0.001414148719,-0.001414148719
14.881,-123.5148087,123.5148087,-25.1293354,25.12933731,-3.114897934e-013,-0.001808016445,0.001808016445,-1.551631545e-012,-1.717158186e-011,11.03744793,11.03699684,-3.353598866e-012,-8.387592731e-022,0.001878321753,-0.001878321753,-5.350385468e-009,0.00141389051,-0.00141389051
14.891,-123.4927826,123.4927826,-25.11577225,25.11577225,-3.115201239e-013,-0.001807745663,0.001807745663,-1.551860528e-012,-1.718875042e-011,11.03812313,11.03767109,-3.354098466e-012,-8.387592731e-022,0.001878097537,-0.001878097537,-5.321091123e-009,0.001413632184,-0.001413632184
14.901,-123.4705124,123.4705124,-25.10223198,25.10223198,-3.115508069e-013,-0.001807473251,0.001807473251,-1.552140578e-012,-1.719778833e-011,11.03879356,11.03834248,-3.354600885e-012,-8.387592731e-022,0.001877870876,-0.001877870876,-5.291659999e-009,0.001413373975,-0.001413373975
14.911,-123.4480057,123.4480057,-25.08872223,25.08872223,-3.115810561e-013,-0.001807199209,0.001807199209,-1.552396449e-012,-1.719691056e-011,11.03946114,11.03900909,-3.355097016e-012,-8.387592731e-022,0.001877641887,-0.001877641887,-5.262115188e-009,0.001413115882,-0.001413115882
14.921,-123.4252777,123.4252777,-25.075243,25.075243,-3.116118203e-013,-0.001806923538,0.001806923538,-1.55257621e-012,-1.719531809e-011,11.04012489,11.03967285,-3.355596617e-012,-8.387592731e-022,0.001877410687,-0.001877410687,-5.23246646e-009,0.001412858022,-0.001412858022
14.931,-123.4023361,123.4023361,-25.0617981,25.0617981,-3.116430725e-013,-0.001806646469,0.001806646469,-1.552823408e-012,-1.72004893e-011,11.04078484,11.04033184,-3.356100987e-012,-8.387592731e-022,0.001877177274,-0.001877177274,-5.202723141e-009,0.001412600279,-0.001412600279
14.941,-123.3791809,123.3791809,-25.04839134,25.04839134,-3.116751919e-013,-0.00180636812,0.00180636812,-1.553072449e-012,-1.718925002e-011,11.04144096,11.04098797,-3.356614032e-012,-8.387592731e-022,0.001876941766,-0.001876941766,-5.172862139e-009,0.001412342885,-0.001412342885
14.951,-123.355835,123.355835,-25.03502083,25.03502083,-3.117066067e-013,-0.001806088374,0.001806088374,-1.553357161e-012,-1.721055416e-011,11.04209328,11.04163933,-3.357117969e-012,-8.387592731e-022,0.001876704395,-0.001876704395,-5.142965165e-009,0.001412085723,-0.001412085723
14.961,-123.3323059,123.3323059,-25.02169228,25.02169228,-3.117377775e-013,-0.00180580758,0.00180580758,-1.55360772e-012,-1.721077447e-011,11.04274178,11.04228783,-3.357617353e-012,-8.387592731e-022,0.001876465161,-0.001876465161,-5.112954504e-009,0.001411829027,-0.001411829027
14.971,-123.3086014,123.3086014,-25.00840378,25.00840378,-3.11768596e-013,-0.001805525739,0.001805525739,-1.553853942e-012,-1.722010728e-011,11.04338646,11.04293251,-3.358111749e-012,-8.387592731e-022,0.001876224182,-0.001876224182,-5.082880339e-009,0.001411572681,-0.001411572681
14.981,-123.2847214,123.2847214,-24.99516106,24.99516106,-3.117989265e-013,-0.00180524285,0.00180524285,-1.554134208e-012,-1.724248695e-011,11.04402733,11.04357243,-3.358599857e-012,-8.387592731e-022,0.001875981456,-0.001875981456,-5.052749774e-009,0.0014113168,-0.0014113168
14.991,-123.2606888,123.2606888,-24.9819603,24.9819603,-3.118293384e-013,-0.001804959029,0.001804959029,-1.554365252e-012,-1.724099336e-011,11.04466438,11.04420948,-3.35908688e-012,-8.387592731e-022,0.001875737216,-0.001875737216,-5.022531724e-009,0.001411061268,-0.001411061268
15.001,-123.2365112,123.2365112,-24.96880341,24.96880341,-3.118604279e-013,-0.00180467451,0.00180467451,-1.554522136e-012,-1.722996919e-011,11.04529667,11.04484177,-3.359579325e-012,-8.387592731e-022,0.001875491464,-0.001875491464,-4.992239955e-009,0.001410806319,-0.001410806319
15.011,-123.2121887,123.2121887,-24.95569229,24.95569229,-3.118915987e-013,-0.001804389176,0.001804389176,-1.554790584e-012,-1.724731989e-011,11.04592609,11.04547119,-3.360072637e-012,-8.387592731e-022,0.001875244314,-0.001875244314,-4.961932643e-009,0.001410551835,-0.001410551835
15.021,-123.1877365,123.1877365,-24.94262695,24.94262695,-3.119225527e-013,-0.001804103144,0.001804103144,-1.554971538e-012,-1.722750068e-011,11.0465517,11.04609585,-3.360561395e-012,-8.387592731e-022,0.001874995884,-0.001874995884,-4.93153518e-009,0.001410297817,-0.001410297817
15.031,-123.1631622,123.1631622,-24.92960739,24.92960739,-3.119532627e-013,-0.001803816529,0.001803816529,-1.555138288e-012,-1.724126397e-011,11.0471735,11.04671764,-3.361046034e-012,-8.387592731e-022,0.001874746289,-0.001874746289,-4.901131945e-009,0.00141004438,-0.00141004438
15.041,-123.1384735,123.1384735,-24.91663551,24.91663551,-3.119839456e-013,-0.001803529449,0.001803529449,-1.555444358e-012,-1.724989075e-011,11.04779148,11.04733467,-3.361530672e-012,-8.387592731e-022,0.001874495531,-0.001874495531,-4.87067453e-009,0.001409791526,-0.001409791526
15.051,-123.1136856,123.1136856,-24.9037075,24.9037075,-3.120140593e-013,-0.001803241903,0.001803241903,-1.555632142e-012,-1.723696706e-011,11.04840469,11.04794788,-3.362006637e-012,-8.387592731e-022,0.001874243841,-0.001874243841,-4.840174928e-009,0.001409539254,-0.001409539254
15.061,-123.0887909,123.0887909,-24.89082718,24.89082718,-3.120445525e-013,-0.001802954008,0.001802954008,-1.555859716e-012,-1.724190582e-011,11.04901505,11.04855824,-3.362485854e-012,-8.387592731e-022,0.001873991103,-0.001873991103,-4.809662002e-009,0.001409287448,-0.001409287448
15.071,-123.0638199,123.0638199,-24.87799072,24.87799072,-3.120750728e-013,-0.00180266588,0.00180266588,-1.55608046e-012,-1.726824413e-011,11.04962158,11.04916382,-3.362963987e-012,-8.387592731e-022,0.00187373755,-0.00187373755,-4.779142415e-009,0.00140903634,-0.00140903634
15.081,-123.0387573,123.0387573,-24.86520195,24.86520195,-3.121052678e-013,-0.001802377403,0.001802377403,-1.556427947e-012,-1.725487288e-011,11.05022335,11.04976559,-3.363438868e-012,-8.387592731e-022,0.001873483183,-0.001873483183,-4.748552662e-009,0.001408785814,-0.001408785814
15.091,-123.0136337,123.0136337,-24.85245895,24.85245895,-3.12133945e-013,-0.001802088693,0.001802088693,-1.556500697e-012,-1.722653444e-011,11.05082226,11.05036354,-3.363892715e-012,-8.387592731e-022,0.001873228,-0.001873228,-4.717964242e-009,0.001408535871,-0.001408535871
15.101,-122.9884338,122.9884338,-24.83975983,24.83975983,-3.121635979e-013,-0.001801799983,0.001801799983,-1.556766977e-012,-1.726894149e-011,11.0514164,11.05095768,-3.364358271e-012,-8.387592731e-022,0.001872972352,-0.001872972352,-4.687403798e-009,0.001408286509,-0.001408286509
15.111,-122.9631805,122.9631805,-24.82710648,24.82710648,-3.12192763e-013,-0.001801511156,0.001801511156,-1.556965386e-012,-1.725839957e-011,11.05200672,11.051548,-3.364816672e-012,-8.387592731e-022,0.001872716006,-0.001872716006,-4.656798058e-009,0.00140803773,-0.00140803773
15.121,-122.9378738,122.9378738,-24.8144989,24.8144989,-3.122221448e-013,-0.00180122233,0.00180122233,-1.557147532e-012,-1.725110853e-011,11.05259323,11.05213451,-3.365275723e-012,-8.387592731e-022,0.00187245931,-0.00187245931,-4.626195427e-009,0.001407789649,-0.001407789649
15.131,-122.9125214,122.9125214,-24.80193329,24.80193329,-3.12251337e-013,-0.001800933504,0.001800933504,-1.557409366e-012,-1.726801514e-011,11.05317688,11.05271721,-3.365732823e-012,-8.387592731e-022,0.001872202032,-0.001872202032,-4.595611003e-009,0.001407542033,-0.001407542033
15.141,-122.8871307,122.8871307,-24.78941345,24.78941345,-3.122798244e-013,-0.001800644677,0.001800644677,-1.55766578e-012,-1.727609895e-011,11.05375576,11.05329514,-3.366180815e-012,-8.387592731e-022,0.001871944522,-0.001871944522,-4.565027911e-009,0.001407295233,-0.001407295233
15.151,-122.8617096,122.8617096,-24.77693748,24.77693748,-3.123075529e-013,-0.001800356084,0.001800356084,-1.557945613e-012,-1.726196269e-011,11.05433083,11.0538702,-3.366619483e-012,-8.387592731e-022,0.001871686662,-0.001871686662,-4.534431941e-009,0.001407049014,-0.001407049014
15.161,-122.8362656,122.8362656,-24.76450539,24.76450539,-3.123347392e-013,-0.001800067723,0.001800067723,-1.558099136e-012,-1.72432936e-011,11.05490208,11.05444145,-3.367049695e-012,-8.387592731e-022,0.001871428569,-0.001871428569,-4.503844853e-009,0.001406803378,-0.001406803378
